age,Company name,Company Twitter,"Nb. of 
Employees",What do they do (Verbatim - 10 words max.)   ,Link to website,HQ City,HQ Country,CEO name,CEO Twitter,CEO's Twitter,Link to jobpage,
Old,Clustree,twitter.com/clustree,11-50,The Talent Management Intelligence Solution,https://www.clustree.com/,Paris,France,Bénédicte de Raphélis Soissan,benedictedrs,twitter.com/benedictedrs,https://www.clustree.com/careers,
Old,Codeable,twitter.com/codeablehq,11-50,An online outsourcing service for WordPress,https://codeable.io/,Copenhagen,Denmark,Per Esbensen,per_esbensen,twitter.com/per_esbensen,https://remoteok.io/remote-startups/codeable,
Old,Codebusters,twitter.com/CodebustersInc,201-500,"helps hospitals and providers get the people they need to capture, code, and bill for their health information.",http://www.codebusters.com/,"Culver City, California ",USA,Vincent Kobayashi,,,http://codebusters.applytojob.com/apply,
Old,CodeControl,twitter.com/CodeControl_,11-50,"CodeControl works with the top developers, designers and project managers in Europe.",https://codecontrol.io,Berlin,Germany,Marc Philipp Clemens,,,https://codecontrol.io/join-us,
Old,Codeship,twitter.com/codeship,11-50,Codeship is a hosted Continuous Delivery platform.,https://codeship.com/,Vienna,Austria,Moritz Plassnig,moritzplassnig,twitter.com/moritzplassnig,https://codeship.com/jobs,
Old,Cofense,twitter.com/cofense,201-500,Security Behavior Management,cofense.com,"Leesburg, VA",USA,Rohyt Belani,rohytbelani,twitter.com/rohytbelani,http://phishme.com/company/careers/,
Old,Cohesive Networks,twitter.com/cohesiveft,51-200,Software Defined Networking Security,http://cohesive.net,"Chicago, IL",USA,Patrick Kerpan,pjktech,twitter.com/pjktech,https://cohesive.net/about/careers,
Old,Coinbase,twitter.com/coinbase,51-200,Buy and sell digital currency,https://www.coinbase.com,"San Francisco, CA",USA,Brian Armstrong,brian_armstrong,twitter.com/brian_armstrong,https://www.coinbase.com/careers,
Old,Collab. Drug Discovery,twitter.com/CDDVault,1-10,Modern Drug Discovery Informatics,http://www.collaborativedrug.com,Burlingame CA,USA,Barry A. Bunin,barrybunin,twitter.com/barrybunin,https://www.collaborativedrug.com/pages/employment,
Old,CollabNet,twitter.com/CollabNet,201-500,CollabNet is a developer of software development and application lifecycle management tools ,http://www.collab.net/,"San Francisco, CA",USA,Flint Brenton ,Flint_Brenton,twitter.com/Flint_Brenton,http://www.collab.net/company/careers,
Old,Collabora ,twitter.com/CollaboraLtd,51-200,Collabora - - Open source software-based consulting.,https://www.collabora.com/,Cambridge,UK,Philippe Kalaf,philippe_kalaf,twitter.com/philippe_kalaf,https://www.collabora.com/about-us/careers.html,
Old,Collage.com,twitter.com/collagedotcom,11-50,"easy-to-use software tools, which make creating custom products easy for everyone. ",https://www.collage.com/,"Brighton, MI",USA,Joe Golden,,,http://jobs.collage.com/,
New,Comcate Software,twitter.com/comcate,51-200,Empowering Communities and Citizens through Technology,http://www.comcate.com/,"Oakland, CA",USA,Brian Roberts,,,,
New,Commerceblock ,twitter.com/commerceblock,1-10,Open-source Blockchain solutions for Real-World Assets & Applications,https://www.commerceblock.com/,London,UK,Nicholas Gregory,,twitter.com/gregory_nico,,
New,ComplianceMate,twitter.com/ComplianceMate,1-10,PaaS building the digital food safety platform of tomorrow,https://compliancemate.com/,"Lawrenceville, GA",USA,Steven Getraer,,,,
Old,Compose,twitter.com/composeio,11-50,Open source databases as a service,https://www.compose.io/,"San Mateo, CA",USA,Kurt Mackey,mrkurt,twitter.com/mrkurt,https://www.compose.io/jobs/,
Old,CompuCorp,twitter.com/teamcompucorp,1-10,"web design, app development and branding for Charities and non-profit organisations",https://www.compucorp.co.uk/jobs,London,UK,Saran Reiner ,,,https://www.compucorp.co.uk/jobs,
Old,Conferize,twitter.com/Conferize,11-50,The universal event solution,https://www.conferize.com/about,Copenhagen,Denmark,Martin Ferro-Thomsen,,https://twitter.com/FerroGate,https://www.conferize.com/jobs,
New,Conjura,N/A,1-10,Customer analytics,https://conjura.com/,London,UK,Aidan Corbett,,,,
Old,ConnectCPA,twitter.com/Connect_CPA,11-50,Cloud accounting firm working with startups and tech companies,http://www.connectcpa.ca,Toronto,Canada,Lior Zehtser & Mike Pinkus,,N/A,,
Old,Continu,twitter.com/continu,11-50,Continu is beautifully simple Learning Software built for the modern workplace,www.continu.co,"San Francisco, CA",USA,Scott Burguess,,,,
Old,Continued,twitter.com/joincontinued,11-50,Provide an unparalleled online learning experience ,https://www.continued.com,"Houston, TX",USA,Tony Perlak,,,,
Old,Contrast Security,twitter.com/contrastsec,51-200,Automatically detects and fixes vulnerabilities,https://www.contrastsecurity.com/,"Los Altos, CA",USA,Alan P. Naumann,,,,
Old,ConvertKit LLC,twitter.com/convertkit,11-50,make email easier and more robust for professional bloggers ,https://convertkit.com/about/,"Boise, ID",USA,Nathan Barry,,https://twitter.com/nathanbarry,https://convertkit.workable.com,
Old,Conveyal,twitter.com/conveyal,1-10,"Analyze, manage, & understand transport data",http://conveyal.com/,"Washington, DC",USA,Dave Emory,martarider,twitter.com/martarider,http://conveyal.com/jobs/,
Old,Copass,twitter.com/WeCopass,1-10,500+ unique workspaces. One pass.,https://copass.org/,Paris,France,Stefano Borghi,stefano_borghi,twitter.com/stefano_borghi,https://copass.org/jobs,
Old,Copyblogger,twitter.com/copyblogger,51-200,We Power Websites That Work,www.copyblogger.com,"Boulder, CO",USA,Brian Clark,brianclark,twitter.com/brianclark,,
Old,CoreData,N/A,51-200,Data made easy,https://coredata.eu/index.html,Nicosia,Cyprus,Kunal Kapur,,,https://coredata.eu/careers.html,
Old,Corgibytes,twitter.com/corgibytes,1-10,We love maintaining and improving existing code.,http://corgibytes.com/,"Richmond, VA",USA,Andrea Goulet,andreagoulet,twitter.com/andreagoulet,http://corgibytes.com/careers/,
New,Comet,twitter.com/comet_freelance,51-200,Platform that connects Freelancers to tech & data projects,https://comet.co/,Paris,France,Charles Thomas,,https://twitter.com/charles_comet,,
new,Cornis,twitter.com/cornis_sas,11-50,Automating wind turbines inspections,http://web.cornis.fr,Paris,France,Baptiste Coulange (CTO),,https://twitter.com/nicotupe,,
New,Coshx,twitter.com/coshxlabs,1-10,Full service software development and technical services consultancy,https://coshx.com/,"Charlottesville, VA",USA,Michael Wytock,,,,
Old,Countly,twitter.com/gocountly,11-50,Mobile and web analytics & marketing platform,https://count.ly/,London,UK,Onur Alp Soner,oasoner,twitter.com/oasoner,https://angel.co/countly/jobs,
New,Course Concierge,N/A,1-10,We develop online courses for NYT best-selling authors,https://courseconcierge.com/,"Los Angeles, CA",USA,Till H. Gross,,https://twitter.com/TillHGross,,
Old,Covenant Eyes,twitter.com/covenanteyes,51-200,Internet filtering and accountability,http://www.covenanteyes.com/,"Owosso, MI",USA,Ron DeHaas,,,http://www.covenanteyes.com/about-covenant-eyes/careers/,
Old,CoverMyMeds,twitter.com/CoverMyMeds,,Helping patients get the medication they need to live healthy lives,https://www.covermymeds.com/,"Colombus, OH",USA,Matt Scantland,,,,
Old,Cozy Cloud,twitter.com/MyCozyCloud,11-50,A personal cloud for everyone!,https://cozy.io,Paris,France,Benjamin André,,,https://angel.co/cozycloud,
Old,Crive,twitter.com/crivein,1-10,Create more than just a portfolio!,http://www.crive.co/,,India,Jay Mistry,enworl,twitter.com/enworl,https://angel.co/crive/jobs,
Old,CROmetrics,twitter.com/crometrics,1-10,We help companies grow through data-driven experimentation.,http://www.crometrics.com/,"Ross, CA",USA,Chris Neumann ,cyclin,twitter.com/cyclin,,
Old,Crossover,twitter.com/Crossover4Work,201-500,Crossover teams deliver a 50% improvement at a 50% cost reduction ,https://www.crossover.com/#index,"Austin, TX",USA,Andy Tryba,,https://twitter.com/andytryba,https://www.crossover.com/#index,
Old,Crowd Valley,twitter.com/crowdvalley,11-50,API for Digital Investing and Lending,https://www.crowdvalley.com/,"San Francisco, CA",USA,Markus Lampinen,njsavestheday,twitter.com/njsavestheday,https://www.crowdvalley.com/open-positions,
Old,Crowdstrke,twitter.com/crowdstrike,201-500,Cloud-Delivered Next-Gen Endpoint Protection,https://www.crowdstrike.com/,"Irvine, CA",USA,George Kurtz,George_Kurtz,twitter.com/George_Kurtz,https://www.crowdstrike.com/careers/,
Old,Cucumber,twitter.com/cucumberbdd,1-10,"Executable Specifications, Test Automation",https://cucumber.io/,,UK,Matt Wynne,,,,
Old,Cuddli,twitter.com/cuddliapp,1-10,Cuddli is the fastest and safest way for geeks to meet new people.,http://www.cuddli.com/,Croatia/California,USA,Robert Walker,,,http://www.cuddli.com/#jobs,
Old,Custody x Change,twitter.com/custodyxchange,11-50,Tool for Parenting Scheduling,https://www.custodyxchange.com/,Salt Lake City,USA,Ben Coltrin,,,,
New,Cvedia,N/A,1-10,Simulator for machine learning,https://cvedia.com,Amsterdam,The Netherlands,Arjan Wijnveen,,,,
Old,Cyanna Education,twitter.com/cyannaes,11-50,Higher education software,https://cyanna.com,Columbus OH,USA,Chris Eckels,chriscyanna,twitter.com/chriscyanna,https://cyanna.com/careers/,
New,Daocloud,twitter.com/TeamDaoCloud,1-10,Community of wellness enthusiasts and professionals. ,https://www.daocloud.com/,"San Francisco, CA",USA,Max Coleman,,,,
Old,DataCite e.V.,twitter.com/datacite,1-10,"Locate, identify, and cite research data",https://www.datacite.org/,Hannover,Germany,,,,https://www.datacite.org/jobopportunities.html,
Old,Datadog,twitter.com/datadoghq,201-500,Easy to use and scalable monitoring systems,https://www.datadoghq.com/jobs-engineering/,"New York, NY ",USA,Olivier Pomel,,https://twitter.com/oliveur,,
Old,Dataquest,twitter.com/ataquestio,1-10,We're re-inventing online learning,https://www.dataquest.io/about-us,"San Francisco, CA",USA,Vik Paruchuri,,https://twitter.com/VikParuchuri,https://dataquest.breezy.hr/,
Old,DataStax,twitter.com/DataStax,201-500,DataStax does Operational Database Management Systems.,http://www.datastax.com,"Santa Clara, CA",USA,Billy Bosworth,billy_bosworth,twitter.com/billy_bosworth,http://www.datastax.com/company/careers/search,
New,DBNY,twitter.com/dbnyco,1-10,eCommerce consultancy for direct to consumer and B2B brands.,http://dbny.co/,"New York, NY ",USA,Humayun Rashid,,twitter.com/itshummm,,
New,DCD Automotive Holdings,N/A,1-10,DCD Automotive is all about making customers happy,http://dcd.auto/,MA,USA,Daniel Dagesse,,,,
Old,DealDash,twitter.com/DealDash,11-50,DealDash is an e-commerce company operating a pay-to-participate auction website,https://www.dealdash.com/,"Minneapolis, MN",USA,Pasi Lohi,williamwolfram,,https://dealdash.workable.com/,
Old,Dealer Inspire,twitter.com/DealerInspire,11-50,building unprecedented websites and technology to help dealerships sell more,https://www.dealerinspire.com/careers/,"Chicago, IL",USA,Joe Chura,,https://twitter.com/joechura,https://www.dealerinspire.com/careers/,
Old,Deekit,twitter.com/deekitapp,1-10,Work with a real-time whiteboard,http://deekit.com,Tallinn,Estonia,Kaili Kleemeier,kailikleemeier,twitter.com/kailikleemeier,,
Old,Deeson,twitter.com/DeesonAgency,1-10,"Digital agency specialising in Drupal, Symfony and Laravel",https://www.deeson.co.uk/about,"Hackney, London",UK,Tim Deeson,,https://twitter.com/timdeeson,https://www.deeson.co.uk/about,
New,Delicious Brains,twitter.com/dliciousbrains,1-10,We make super awesome plugins for WordPress.,https://deliciousbrains.com/,"Truro, Nova Scotia",Canada,Brad Touesnard,,https://twitter.com/bradt,,
Old,Delphia,twitter.com/delphia_ai,11-50,"Invest with your data, not your money",https://delphia.com,Toronto,Canada,Andrew Peek,,twitter.com/drupeek,,
Old,Demio,twitter.com/meetdemio,1-10,Webinar platform that just works.,https://demio.com/compare-demio,"Tampa, FL",USA,David Abrams,,,https://demio.com/compare-demio,
Old,DesignLab,twitter.com/trydesignlab,11-50,Training the world's creative talent ,http://trydesignlab.com/about/,"San Francisco, CA",USA,HARISH VENKATESAN,,https://twitter.com/hv23,https://angel.co/designlab/jobs,
Old,Dgraph,twitter.com/dgraphlabs,1-10,"Scalable, Distributed, Low Latency Graph Database",https://dgraph.io/,Sydney,Australia,Manish Jain,manishrjain,twitter.com/manishrjain,https://dgraph.io/careers.html,
Old,Diacode,twitter.com/diacode,1-10,Ruby on Rails and Elixir Phoenix development,https://diacode.com/,,,Javier Cuevas,javier_dev,twitter.com/javier_dev,,
Old,Digital Ocean,twitter.com/digitalocean,51-200,"Simple Cloud Hosting, Built for Developers.",http://www.digitalocean.com,"New York, NY",USA,Ben Uretsky,benuretsky,twitter.com/benuretsky,https://www.digitalocean.com/company/careers/,
Old,digitalis.io,twitter.com/digitalis_io,1-10,Supporting Data driven entreprises,https://digitalis.io/,London,UK,Hayato Shimizu,,,,
Old,Dimanex,twitter.com/DiManEx_BV,1-10,Supply any part anywhere,https://www.dimanex.com/,Amsterdam,Netherlands,Tibor van Melsem Kocsis,,,https://www.dimanex.com/,
Old,Dito,twitter.com/DitoWeb,11-50,Dito is one of the original 30 hand-picked Google Apps Authorized Resellers.,http://www.ditoweb.com,"Manassas, VA",USA,Dan McNelis,Dan_VT,twitter.com/Dan_VT,http://www.ditoweb.com/company/employment/,
Old,Divio,twitter.com/divio,11-50,We serve django CMS,https://www.divio.com/en/company/about/,Zurich,Switzerland,Christian Bertschy,,https://twitter.com/cbertschy,https://www.divio.com/en/company/about/,
Old,Divshot,twitter.com/divshot,1-10,Divshot is an interface builder for web applications,http://divshot.com,"Santa Monica, CA",USA,Michael Bleigh,mbleigh,twitter.com/mbleigh,,
Old,DNSimple,twitter.com/dnsimple,11-50,Domain name services for developers,https://dnsimple.com,"Orlando, FL",USA,Anthony Eden,aeden,twitter.com/aeden,,
Old,Docker,twitter.com/docker,201-500,An open platform for distributed applications for developers and sysadmins,http://www.docker.com,"San Francisco, CA",USA,Ben Golub,golubbe,twitter.com/golubbe,https://www.docker.com/careers,
Old,doctorSIM,twitter.com/doctorsim,11-50,Phone Unlock. Phone Checks. Operator Switch.,https://www.doctorsim.com/,Madrid,Spain,Hugo Meana,globile,twitter.com/globile,https://www.doctorsim.com/gb-en/jobs.html,
Old,DoInbound,twitter.com/doinbound,1-10,Agency Project/Process Management Software,https://www.doinbound.com/,Pittsburgh,USA,Andrew Dymski,andrewjdymski,twitter.com/andrewjdymski,https://www.doinbound.com/careers,
Old,Doist,twitter.com/doist,51-200,"At Doist, we specialize in productivity software",doist.com,Santiago,Chile,Amir Salihefendic,amix3k,twitter.com/amix3k,https://doist.com/jobs/,
Old,DojoMadness,twitter.com/DOJOMADNESS,11-50,Master your play,https://dojomadness.com/,Berlin,Germany,Christian Gruber,,https://angel.co/christian-gruber,https://angel.co/dojo-madness/jobs,
Old,Domino Data Lab,twitter.com/DominoDataLab,11-50,Tools for data science teams.,https://www.dominodatalab.com/,"San Francisco, CA",USA,Nick Elprin,,,https://www.dominodatalab.com/careers,
Old,doopoll,twitter.com/doopoll,1-10,"Create powerful, yet simple polls",https://doopoll.co/,Cardiff,UK,Marc Thomas,,https://twitter.com/iammarcthomas?lang=en,https://doopoll.co/jobs/,
Old,Dotsub,twitter.com/dotsub,1-10,The leading source for video translation and captions,https://dotsub.com/jobs,"New York, NY",USA,Michael Smolens,,https://twitter.com/mlsmolens,,
Old,Doximity,twitter.com/doximity,51-200,Largest online medical network of physicians.,https://www.doximity.com,"San Francisco, CA",USA,Jeff Tangney,jefftangney,twitter.com/jefftangney,https://www.doximity.com/about/jobs,
Old,DramaFever,twitter.com/DramaFever,51-200,DramaFever is an online video site for the distribution of international televised content,https://www.dramafever.com/,"New York, NY",USA,Seung Bak,,,https://www.dramafever.com/company/careers.html,
Old,DRONAMICS,twitter.com/dronamics,1-10,We Build CARGO DRONES,http://www.dronamics.com/,Sofia,Bulgaria,Svilen Rangelov,,,,
Old,DroneDeploy,twitter.com/DroneDeploy,11-50,"DroneDeploy is apowerful, cloud-based drone mapping and analytics platform",https://www.dronedeploy.com/,"San Francisco, CA",USA,Mike Winn,mikewinn,twitter.com/mikewinn,https://angel.co/dronedeploy/jobs,
Old,Duck Duck Go,twitter.com/duckduckgo,11-50,The search engine that doesn't track you.,https://duckduckgo.com/,"Paoli, PA",USA,Gabriel Weinberg,yegg,twitter.com/yegg,https://duck.co/help/company/hiring,
Old,Eaternity,twitter.com/eaternity,1-10,We calculate CO2 for meals and restaurants.,http://www.eaternity.org/,Zurich,Switzerland,Manuel Klarmann,mklarmann,twitter.com/mklarmann,,
New,Ebury,twitter.com/EburyUK,51-200,Financial solutions to grow your business,http://www.ebury.com/,London,UK,Salvador Garcia,,,,
Old,Edify,twitter.com/3d1fy,11-50,"Edify creates creative, performance-based, custom e-learning solutions ",http://www.edify.cr/,Alajuela,Costa Rica,,,,http://www.edify.cr/joinus,
Old,Edison Nation,twitter.com/EdisonNation,51-200,We turn our users' product ideas into real-world products on store shelves.,https://twitter.com/EdisonNation,"Charlotte, NC",USA,Louis Foreman,,https://twitter.com/louisforeman,https://stackoverflow.com/jobs/companies/edison-nation,
Old,Eet.nu,twitter.com/eetnu,11-50,Restaurant guide with tools for restaurants.,https://www.eet.nu/,Sittard,Netherlands,,,,,
Old,Eezy,twitter.com/eezy,11-50,Content for Creative Minds,http://www.eezy.com/#team-block,"Bowling Green, KY",USA,Shawn Rubel,,https://twitter.com/shawnrubel,http://www.eezy.com/,
Old,ElasticSearch,twitter.com/elasticsearch,201-500,Search & Analyze Data in Real Time,https://www.elastic.co/,"Mountain View, CA ",USA,Steven Schuurman,stevenschuurman,twitter.com/stevenschuurman,https://www.elastic.co/about/careers,
Old,ElevenYellow,twitter.com/elevenyellow,1-10,We invest technology and time in different projects,http://www.elevenyellow.com,Indonesia,Indonesia,José Sáez López,jsaez,twitter.com/jsaez,x,
Old,EngageTech,twitter.com/EngageTP,11-50,"Makes it easy for businesses to find, hire and pay temporary workers ",https://engagetech.com,London,UK,Dave O'Flynn,,twitter.com/daveoflynn,https://engagetech.workable.com/,
Old,Enjin,twitter.com/enjin,1-10,Smart cryptocurrency for gaming,https://enjincoin.io/,Singapore,Singapore,Maxim Blagov,,,https://enjincoin.io/,
Old,Envato,twitter.com/envato,201-500,We help marketers build landing page,https://envato.com/,Melbourne,Australia,Collis Ta'eed,cyantaeed,twitter.com/cyantaeed,http://careers.envato.com/,
Old,Erply,twitter.com/erply,51-200,Erply is next generation POSand retail software system,http://www.erply.com,"New York, NY",USA,Kris Hiiemaa,kristjanh,twitter.com/kristjanh,https://erply.com/careers/,
Old,Estately,twitter.com/estately,1-10,Estately is a real estate search site where users can search for information,http://www.estately.com/,"Seattle, WA",USA,Galen Ward,galenward,twitter.com/galenward,http://www.estately.com/about/jobs,
Old,Etsy,twitter.com/Etsy,501-1000,the world's most vibrant handmade marketplace,https://www.etsy.com/,"Brooklyn, NY",USA,Chad Dickerson,chaddickerson,twitter.com/chaddickerson,https://www.etsy.com/careers/?ref=ftr,
,Evergiving,twitter.com/evergivingapp,11-50,Software for charities that acquire and manage regular donors,https://www.evergiving.com/,Sydney,Australia,James Goodridge,,,,
Old,EveryoneSocial,twitter.com/EveryoneSocial,11-50,Social Selling & Employee Advocacy,https://everyonesocial.com/resources/,"Salt Lake City, UT",USA,Cameron Brain,,https://twitter.com/cameronbrain,https://everyonesocial.com/,
New,Explainify,twitter.com/explainify.com,1-10,We get inside your buyer’s mind to explain what you do and why people should care.,http://explainify.com/,"Fayetville, AR",USA,Eric Hinson,,,,
,ExecVision,twitter.com/ExecVision_io,11-50,AI assisted coaching - enhancing human coaches with AI analysis,https://www.execvision.io/,"Rosslyn, VA",USA,David Stillman,,,,
Old,Exposure Ninja,twitter.com/ExposureNinja,51-200,"Digital Marketing Agency for SEO, PPC, and Digital PR",https://www.exposureninja.com/,Nottingham,USA,Tim Cameron-Kitchen,timninjakitchen,twitter.com/timninjakitchen,https://www.exposureninja.com/working-with-exposure-ninja/,
Old,Eyeo,twitter.com/eyeo,11-50,We develop open source software that millions of people use every day ,https://eyeo.com,Koln,Germany,Till Faida,,,https://eyeo.com/en/jobs/,
New,Fanatical Labs,N/A,1-10,We help companies get stuff done faster by connecting their internal systems.,https://fanaticallabs.com/,"Minneapolis, MN",USA,Chad Hutchins,,,,
New,Farmstead,twitter.com/farmsteadapp,1-10,Make high quality food accessible to everyone,http://www.farmsteadapp.com/,"San Matteo, CA",USA,Pradeep Elankumaran,,,,
Old,Fastly,twitter.com/fastly,201-500,Fastly is the future of content delivery.,https://www.fastly.com/,"San Francisco, CA",USA,Artur Bergman,crucially,twitter.com/crucially,https://www.fastly.com/about/careers,
Old,Fatura Simples,twitter.com/faturasimples,1-10,Recurring Billing | Accounting and Subscription,https://www.faturasimples.com.br/,Recife,Brazil,Felipe Bagetti,,,https://angel.co/fatura-simples/jobs,
New,Figma,twitter.com/figmadesign,51-200,Collaborative design tool enabling companies to create beautiful software,http://www.figma.com/,"San Francisco, CA",USA,Dylan Field,,,,
Old,Findify,twitter.com/getfindify,1-10,Real-Time Personalized Search,https://findify.io/careers/,Stockholm,Sweden,Meni Morim,,https://twitter.com/Menimor,https://findify.io/careers/,
Old,FineTune learning,N/A,1-10,"Assessing, Evaluating, and Strengthening Complex Skills.",https://www.finetunelearning.com/,"Boston, MA",USA,Steve Shapiro,,,,
Old,Fire Engine RED,twitter.com/185red,51-200,"Innovative marketing, technology, and data solutions for the education market.",http://fire-engine-red.com/,US,USA,Shelly Spiegel,,,http://fire-engine-red.com/about/#careers,
New,First+Third,twitter.com/firstandthird_,1-10,Custom websites tailored to your business,https://firstandthird.com/,"Hermosa Beach, CA",USA,Greg Allen,,,,
Old,Five Q,twitter.com/fiveq,11-50,Five Q is an interactive web development and marketing agency ,https://www.fiveq.com/,"Atlantic, IA ",USA,Chad Williams,chadw5Q,twitter.com/chadw5Q,https://www.fiveq.com/careers/,
Old,Fleep,twitter.com/fleepio,11-50,Fleep is a secure messenger app that works with email. ,https://fleep.io,Estonia,Estonia,Henn Ruukel,hennruukel,twitter.com/hennruukel,angle,
Old,Fleetio,twitter.com/fleetio,11-50,"Track, analyze and improve your fleet operations",https://www.fleetio.com/careers,"Birmingham, AL",USA,Tony Summerville,,https://twitter.com/summerville,https://www.fleetio.com/careers,
Old,Flight Vector,twitter.com/Flight_Vector,11-50,EMS Air/Ground dispatching,http://flightvector.com/,"Sherwood, OR",USA,Scot Cromer,,,http://flightvector.com/careers/,
Old,Flockler,twitter.com/getflockler,11-50,"With Flockler you can easily combine editorial, curated and social content",http://flockler.com/,London,UK,Toni Hopponen,tonihopponen,twitter.com/tonihopponen,angel list,
Old,Flood IO,twitter.com/flood_io,1-10,Load testing service,https://flood.io/,Sydney,Australia,Mikel Lindsaar,lindsaar,twitter.com/lindsaar,https://angel.co/flood-io,
Old,Flow,twitter.com/flowapp,11-50,Flow is project management software that simplifies teamwork.,https://www.getflow.com,British Columbia,Canada,Andrew Wilkinson,awilkinson,twitter.com/awilkinson,angel list,
New,Flyreel,N/A,1-10,AI & Computer Vision Startup for Home Inspections,http://flyreel.com/,"Denver, CO",USA,Cole Winans,,https://twitter.com/colewinans,,
Old,Focallocal,/twitter.com/Focallocal,1-10,Creative+Fun Activites2Change the World,http://focallocal.org/,London,UK,Andy Tulett,,,,
Old,Focus Asia,twitter.com/focusasiatravel,1-10,Focus Asia,http://focus.asia/,Singapore,Singapore,,,,http://focus.asia/careers/,
Old,Fog Creek Software,twitter.com/fogcreek,11-50,Tools for Software Teams,http://www.fogcreek.com/,"New York, NY",USA,Joel Spolsky,spolsky,twitter.com/spolsky,http://www.fogcreek.com/careers,
Old,Folarium Technomedia,twitter.com/folariumtech,1-10,Software Integrated Development,http://www.folarium.co.id/,Yogyakarta,Indonesia,,,,http://www.folarium.co.id/career,
Old,Follow Up Boss,twitter.com/followupboss,11-50,Real Estate Sales CRM,http://www.followupboss.com,"San Francisco, CA",USA,Dan Corkill,buzzdan,twitter.com/buzzdan,https://boards.greenhouse.io/followupboss#.WAZIKxB96b_,
Old,Fonoma,twitter.com/FonomaCuba,11-50,Internationa Bill Payments platform,https://www.fonoma.com/,La Havana,Cuba,Hiram Centelles,hcentelles,twitter.com/hcentelles,,
Old,Forest Admin,twitter.com/forestsaas,1-10,The Admin Interface your application deserves,http://www.forestadmin.com,"San Francisco, CA",USA,Sandro Munda,seyz_,twitter.com/seyz_,https://forestadmin.workable.com/,
New,Forget The Funnel,twitter.com/forgetthefunnel,1-10,Elevate those who are underestimated at tech companies.,https://forgetthefunnel.com/,Montreal,Canada,Georgiana Laudi,,https://twitter.com/ggiiaa,,
Old,FormAssembly,twitter.com/formassembly,11-50,We specialize in web forms and data collection,https://www.formassembly.com/,"Bloomington, IN",USA,Cedric Savarese,,https://twitter.com/cedsav,https://formassembly.workable.com/,
Old,Formstack,twitter.com/Formstack,51-200,An online form building application to create & design any type of HTML web form.,https://www.formstack.com/,"Indianapolis, IN",USA,Chris Byers,rchrisbyers,twitter.com/rchrisbyers,https://www.formstack.com/careers,
Old,Fortumo,twitter.com/fortumo,51-200,"Direct carrier billing in 92 countries for apps, games, digital media companies...",https://fortumo.com/,Tartu,Estonia,Martin Koppel,martinkoppel,twitter.com/martinkoppel,https://careers.fortumo.com/,
Old,Forward Financing,twitter.com/fwd_financing,51-200,Finance + Technology for SMB,https://www.forwardfinancing.com/about/,"Boston, MA",USA,Justin Bakes,,,www.forwardfinancing.com,
Old,Founder Centric,twitter.com/foundercentric,1-10,We design and teach top tier startup education. ,www.foundercentric.com,London,UK,Rob Fitzpatrick,robfitz,twitter.com/robfitz,,
Old,Foundersuite.com,twitter.com/Foundersuite,11-50,CRM for startups raising capital,https://foundersuite.com/,"San Francisco, CA",USA,Nathan Beckord,sailornathan,twitter.com/sailornathan,https://foundersuite.com/jobs,
Old,Foundr Magazine,twitter.com/foundr,1-10,"digital resource for the growing ranks of craft, self-made entrepreneurs",https://foundr.com/about-us/,Melbourne,Australia,Nathan Chan ,,https://twitter.com/NathanHChan,https://foundr.com/careers/content-marketer/,
Old,Four Kitchens,twitter.com/fourkitchens,11-50,We make BIG websites using open-source technology and user-centered design.,https://www.fourkitchens.com,"Austin, TX",USA,Todd Ross Nienkerk,toddross,twitter.com/toddross,https://www.fourkitchens.com/careers/,
Old,fournova,twitter.com/fournova,1-10,Developing apps and tools for developers,https://www.fournova.com/,,,Tobias Günther,gntr,twitter.com/gntr,https://www.fournova.com/jobs,
Old,FoxAndSheep,twitter.com/_foxandsheep,1-10,Developing an exciting new camera app called Chomp,http://www.foxandsheep.com/team/,Berlin,Germany,Verena Pausder,,https://twitter.com/VerenaDE,https://chomp.workable.com/,
Old,Foxio,twitter.com/foxiosays,1-10,We partner with entrepreneurs to craft experience-focused web products that are a joy to use.,http://fox.io/,"Indianapolis, IN",USA,Peter Lockhart,thisispeter,twitter.com/thisispeter,http://fox.io/jobs/,
Old,Frontastic GmbH,twitter.com/frontasticGmbH,1-10,Frontend as a Service – for API Economy,https://www.frontastic.cloud/,Münster,Germany,Thomas Gottheil,,twitter.com/GottheilThomas,,
Old,FRSH,twitter.com/frshonline,1-10,Subscription based healthy meal plan delivery,http://www.frsh.com/#/,"Montreal, QC",Canada,Badal Goel,badalgoel2,twitter.com/badalgoel2,,
Old,Fuel Made,twitter.com/fuelmade,1-10,"We build solid solutions that work across platforms, screen sizes, and browsers, and that age well. ",http://fuelmade.com/,"Spokane, WA",USA,CARSON MCCOMAS,carson,twitter.com/carson,http://fuelmade.com/pages/jobs,
Old,FullStack,twitter.com/gofullstack,1-10,"modern web and mobile technologies to build software products,",http://gofullstack.com/about/,"Iowa City, IA",USA,Josh Cramer,,https://twitter.com/joshcramer,http://gofullstack.com/,
Old,Funding Gates,twitter.com/fundinggates,11-50,"Funding Gates provides credit screening, monitoring and collection tools for SMBs",https://www.fundinggates.com,"New York, NY ",USA,Ismail Colak,ismail_colak,twitter.com/ismail_colak,https://www.fundinggates.com/jobs/,
